datetime,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
2026-01-29 10:10:00,1.3007,0.2399,235.514,5.523,12.369,3.204,25.171
2026-01-29 10:15:00,1.2437,0.178,232.998,5.338,7.271,4.78,20.293
2026-01-29 10:20:00,1.3434,0.1853,226.852,5.922,7.051,4.938,17.704
2026-01-29 10:25:00,1.2506,0.2395,231.968,5.391,9.965,5.684,17.078
2026-01-29 10:30:00,1.1901,0.1489,232.559,5.117,9.905,5.455,11.038
2026-01-29 10:35:00,1.2444,0.2295,228.991,5.434,10.18,6.741,10.86
2026-01-29 10:40:00,1.1401,0.1692,231.222,4.931,6.874,4.807,19.412
2026-01-29 10:45:00,1.1886,0.18,228.859,5.194,6.701,2.604,16.419
2026-01-29 10:50:00,1.1929,0.1561,233.822,5.102,11.623,7.108,18.176
2026-01-29 10:55:00,1.2772,0.2009,230.913,5.531,12.201,4.107,19.547
2026-01-29 11:00:00,1.2104,0.1604,227.707,5.316,8.272,7.896,14.283
2026-01-29 11:05:00,1.2043,0.1252,231.675,5.198,10.963,2.717,17.2
2026-01-29 11:10:00,1.2731,0.1619,232.647,5.472,8.663,8.221,18.1
2026-01-29 11:15:00,1.3147,0.1323,230.495,5.704,8.733,2.789,17.339
2026-01-29 11:20:00,1.2569,0.2487,231.199,5.437,6.387,3.547,23.368
2026-01-29 11:25:00,1.206,0.2371,229.826,5.248,8.025,2.291,16.852
2026-01-29 11:30:00,1.1041,0.154,227.164,4.861,8.062,5.733,17.533
2026-01-29 11:35:00,1.0962,0.1895,229.621,4.774,4.712,6.488,21.407
2026-01-29 11:40:00,1.1231,0.1511,231.308,4.855,7.589,4.309,21.52
2026-01-29 11:45:00,1.0995,0.1837,229.68,4.787,9.593,6.937,21.4
2026-01-29 11:50:00,1.1296,0.2039,232.002,4.869,9.188,5.217,13.226
2026-01-29 11:55:00,1.1608,0.226,229.02,5.068,9.137,5.591,10.181
2026-01-29 12:00:00,1.3225,0.1852,229.184,5.77,12.527,7.794,15.336
2026-01-29 12:05:00,1.3094,0.2335,232.078,5.642,5.593,4.125,15.473
2026-01-29 12:10:00,1.3652,0.1728,230.555,5.921,10.124,4.693,26.894
2026-01-29 12:15:00,1.3438,0.2675,228.971,5.869,11.771,8.327,22.105
2026-01-29 12:20:00,1.2009,0.1232,232.585,5.163,8.796,7.411,11.234
2026-01-29 12:25:00,1.2518,0.2007,228.278,5.484,7.581,8.198,12.55
2026-01-29 12:30:00,1.2784,0.2121,228.183,5.602,6.343,7.895,13.141
2026-01-29 12:35:00,1.1855,0.2001,222.926,5.318,11.077,2.731,19.221
2026-01-29 12:40:00,1.2801,0.1434,228.615,5.599,8.849,7.406,22.435
2026-01-29 12:45:00,1.3304,0.2579,233.272,5.703,12.358,4.944,25.383
2026-01-29 12:50:00,1.3183,0.1557,224.819,5.864,9.999,8.728,26.487
2026-01-29 12:55:00,1.2479,0.2025,227.62,5.482,10.107,5.027,13.545
2026-01-29 13:00:00,1.2101,0.148,231.098,5.236,10.719,5.368,14.769
2026-01-29 13:05:00,1.1571,0.1513,224.388,5.157,9.27,4.993,13.118
2026-01-29 13:10:00,1.1453,0.1771,228.723,5.007,7.431,3.751,14.68
2026-01-29 13:15:00,1.1349,0.1608,232.852,4.874,8.129,2.317,22.434
2026-01-29 13:20:00,1.1471,0.1331,235.108,4.879,10.153,7.049,17.806
2026-01-29 13:25:00,1.1259,0.1318,230.726,4.88,7.145,6.395,19.771
2026-01-29 13:30:00,1.1351,0.161,227.684,4.986,7.3,2.684,16.414
2026-01-29 13:35:00,1.1118,0.1954,227.6,4.885,5.253,6.171,9.666
2026-01-29 13:40:00,1.0865,0.2062,230.362,4.717,10.324,5.211,9.926
2026-01-29 13:45:00,1.1039,0.1197,230.702,4.785,5.186,4.098,16.621
2026-01-29 13:50:00,1.1509,0.1603,234.645,4.905,9.147,3.38,19.931
2026-01-29 13:55:00,1.1549,0.1271,232.427,4.969,7.596,6.889,12.733
2026-01-29 14:00:00,0.972,0.0988,230.21,4.222,6.35,5.023,16.872
2026-01-29 14:05:00,0.9342,0.1552,229.162,4.076,7.595,4.115,17.251
2026-01-29 14:10:00,1.1369,0.1822,237.537,4.786,5.182,5.36,15.328
2026-01-29 14:15:00,1.0171,0.1183,231.566,4.392,7.761,2.158,17.966
2026-01-29 14:20:00,1.0738,0.1325,228.328,4.703,9.31,4.334,14.372
2026-01-29 14:25:00,1.0079,0.1032,229.438,4.393,9.069,2.656,16.946
2026-01-29 14:30:00,0.9549,0.1752,227.806,4.192,4.929,2.587,17.077
2026-01-29 14:35:00,1.0563,0.2086,223.989,4.716,9.931,5.253,21.899
2026-01-29 14:40:00,1.0514,0.1194,230.782,4.556,8.405,6.543,13.301
2026-01-29 14:45:00,0.9782,0.1205,234.456,4.172,9.108,3.605,13.178
2026-01-29 14:50:00,0.8816,0.1647,225.924,3.902,6.169,2.385,9.172
2026-01-29 14:55:00,1.0,0.1926,230.138,4.345,7.329,4.91,10.884
2026-01-29 15:00:00,1.0914,0.1549,228.233,4.782,10.398,6.573,18.554
2026-01-29 15:05:00,1.011,0.1062,231.304,4.371,9.52,5.468,20.014
2026-01-29 15:10:00,1.1175,0.1161,229.569,4.868,7.578,6.717,14.824
2026-01-29 15:15:00,1.1121,0.175,226.6,4.908,6.414,4.837,11.768
2026-01-29 15:20:00,1.1392,0.1587,227.547,5.007,7.36,6.181,13.553
2026-01-29 15:25:00,1.0979,0.1129,227.924,4.817,7.058,2.599,15.395
2026-01-29 15:30:00,1.0179,0.1612,233.361,4.362,5.944,3.469,12.18
2026-01-29 15:35:00,1.1112,0.1124,233.233,4.764,6.371,4.016,12.504
2026-01-29 15:40:00,1.0245,0.1831,229.222,4.47,9.415,4.327,17.963
2026-01-29 15:45:00,1.0255,0.134,233.07,4.4,4.691,6.473,8.646
2026-01-29 15:50:00,0.9844,0.1024,229.567,4.288,7.993,5.944,14.838
2026-01-29 15:55:00,1.0249,0.1628,229.183,4.472,5.304,2.398,18.71
2026-01-29 16:00:00,1.1039,0.1543,230.143,4.797,6.818,2.794,12.873
2026-01-29 16:05:00,1.1679,0.2305,230.712,5.062,5.285,4.035,18.539
2026-01-29 16:10:00,1.2971,0.2003,228.611,5.674,7.448,4.048,21.655
2026-01-29 16:15:00,1.1186,0.1426,230.055,4.862,9.675,5.303,18.48
2026-01-29 16:20:00,1.0983,0.1878,231.968,4.735,10.247,6.788,15.274
2026-01-29 16:25:00,1.2644,0.1608,230.324,5.489,6.902,8.191,16.014
2026-01-29 16:30:00,1.1425,0.2176,230.107,4.965,7.85,5.638,21.458
2026-01-29 16:35:00,1.0935,0.1503,231.235,4.729,7.557,6.405,19.48
2026-01-29 16:40:00,1.1723,0.1817,231.667,5.06,10.859,5.033,14.477
2026-01-29 16:45:00,1.0746,0.1129,229.843,4.675,9.259,2.91,10.339
2026-01-29 16:50:00,1.216,0.1734,228.815,5.314,8.706,5.217,11.225
2026-01-29 16:55:00,1.1694,0.2143,230.473,5.074,9.448,5.195,11.123
2026-01-29 17:00:00,1.3032,0.2353,226.015,5.766,11.871,7.01,20.354
2026-01-29 17:05:00,1.5093,0.1848,229.474,6.577,6.373,4.175,13.552
2026-01-29 17:10:00,1.34,0.1643,223.821,5.987,8.733,4.701,16.81
2026-01-29 17:15:00,1.4405,0.2618,225.811,6.379,13.625,5.023,25.566
2026-01-29 17:20:00,1.4023,0.2707,225.435,6.221,11.899,9.065,16.846
2026-01-29 17:25:00,1.4507,0.1589,232.618,6.236,10.638,5.638,25.931
2026-01-29 17:30:00,1.4395,0.2087,230.035,6.258,10.445,7.834,25.409
2026-01-29 17:35:00,1.3106,0.1753,226.845,5.777,8.119,7.104,14.948
2026-01-29 17:40:00,1.2403,0.232,231.228,5.364,8.934,3.714,21.635
2026-01-29 17:45:00,1.3111,0.1421,232.472,5.64,10.475,5.934,23.181
2026-01-29 17:50:00,1.245,0.1508,231.271,5.383,8.226,7.642,16.56
2026-01-29 17:55:00,1.4398,0.2523,229.528,6.273,11.997,5.821,15.786
2026-01-29 18:00:00,1.7202,0.1808,230.581,7.46,15.809,10.996,25.543
2026-01-29 18:05:00,1.7107,0.2553,232.254,7.366,8.672,4.686,33.959
2026-01-29 18:10:00,1.7838,0.2572,228.827,7.795,12.131,3.634,29.127
2026-01-29 18:15:00,1.6569,0.2211,230.075,7.201,10.847,10.147,17.389
2026-01-29 18:20:00,1.6814,0.2345,229.357,7.331,13.749,9.929,28.362
2026-01-29 18:25:00,1.8467,0.2825,225.966,8.173,10.386,12.243,25.251
2026-01-29 18:30:00,1.6518,0.1918,232.291,7.111,13.052,8.364,25.979
2026-01-29 18:35:00,1.586,0.2493,235.143,6.745,14.727,10.072,27.77
2026-01-29 18:40:00,1.6928,0.3056,227.816,7.431,11.182,9.821,25.003
2026-01-29 18:45:00,1.7365,0.3057,232.407,7.472,16.464,10.226,32.139
2026-01-29 18:50:00,1.7076,0.197,227.895,7.493,17.008,7.705,29.645
2026-01-29 18:55:00,1.7566,0.2019,230.332,7.626,8.406,6.286,28.144
2026-01-29 19:00:00,1.9507,0.2474,233.77,8.345,10.78,12.367,19.933
2026-01-29 19:05:00,1.9209,0.2614,228.699,8.399,18.653,7.352,36.08
2026-01-29 19:10:00,2.2549,0.3176,229.963,9.806,22.001,9.833,45.171
2026-01-29 19:15:00,2.0742,0.3484,225.496,9.198,9.825,8.084,20.836
2026-01-29 19:20:00,2.071,0.2188,228.339,9.07,8.81,9.3,29.897
2026-01-29 19:25:00,2.2048,0.2281,225.234,9.789,11.258,8.861,25.508
2026-01-29 19:30:00,2.0832,0.29,231.073,9.015,20.784,3.972,37.008
2026-01-29 19:35:00,2.0315,0.3448,232.079,8.753,10.597,12.345,35.253
2026-01-29 19:40:00,2.1682,0.2588,229.446,9.45,15.39,8.431,21.887
2026-01-29 19:45:00,1.8829,0.3091,230.715,8.161,17.164,8.683,36.332
2026-01-29 19:50:00,2.047,0.2579,229.186,8.932,8.773,4.836,21.689
2026-01-29 19:55:00,1.9915,0.3756,231.851,8.589,15.32,3.353,36.442
2026-01-29 20:00:00,2.2156,0.42,230.324,9.619,12.812,6.41,31.119
2026-01-29 20:05:00,2.4002,0.3114,225.036,10.666,22.075,12.456,29.851
2026-01-29 20:10:00,2.3191,0.2853,232.35,9.981,13.498,5.015,23.913
2026-01-29 20:15:00,2.3345,0.3295,229.026,10.193,19.079,14.5,24.345
2026-01-29 20:20:00,2.3828,0.2956,226.824,10.505,19.3,6.533,39.571
2026-01-29 20:25:00,2.1887,0.366,228.903,9.562,11.948,5.887,33.299
2026-01-29 20:30:00,2.0939,0.3824,225.245,9.296,9.15,5.39,20.644
2026-01-29 20:35:00,2.0299,0.3396,226.875,8.947,13.304,3.525,19.775
2026-01-29 20:40:00,1.9023,0.347,230.357,8.258,11.135,10.511,17.572
2026-01-29 20:45:00,2.3136,0.3232,230.567,10.034,20.558,13.978,40.789
2026-01-29 20:50:00,1.9931,0.2305,230.766,8.637,17.61,9.442,34.346
2026-01-29 20:55:00,2.1177,0.368,230.008,9.207,14.47,5.522,19.194
2026-01-29 21:00:00,1.9446,0.2646,228.268,8.519,14.982,6.015,29.823
2026-01-29 21:05:00,2.0421,0.3413,229.864,8.884,15.707,8.263,19.179
2026-01-29 21:10:00,2.1232,0.2698,228.907,9.275,19.091,13.67,41.679
2026-01-29 21:15:00,2.1387,0.2312,225.936,9.466,14.213,6.21,42.073
2026-01-29 21:20:00,1.9804,0.3946,228.069,8.683,11.433,10.545,33.787
2026-01-29 21:25:00,1.9941,0.2306,232.224,8.587,11.392,7.705,39.703
2026-01-29 21:30:00,1.9992,0.3975,233.971,8.545,14.583,6.309,36.939
2026-01-29 21:35:00,1.9078,0.3772,231.628,8.237,12.948,7.529,35.658
2026-01-29 21:40:00,2.0559,0.3688,233.859,8.791,13.844,4.158,31.773
2026-01-29 21:45:00,1.9388,0.3217,230.213,8.422,9.109,10.974,23.573
2026-01-29 21:50:00,1.9727,0.3113,234.356,8.418,16.489,5.688,21.81
2026-01-29 21:55:00,1.9956,0.3724,235.136,8.487,10.803,10.564,24.792
2026-01-29 22:00:00,1.579,0.2036,225.666,6.997,8.393,3.171,25.564
2026-01-29 22:05:00,1.5351,0.2253,230.554,6.658,10.092,9.889,16.105
2026-01-29 22:10:00,1.443,0.2337,230.216,6.268,7.93,3.798,16.69
2026-01-29 22:15:00,1.582,0.2233,228.94,6.91,11.98,9.619,22.439
2026-01-29 22:20:00,1.4927,0.2131,231.23,6.456,9.454,8.529,16.788
2026-01-29 22:25:00,1.4809,0.197,230.103,6.436,10.048,9.635,23.237
2026-01-29 22:30:00,1.5349,0.2401,228.161,6.727,11.205,6.226,30.504
2026-01-29 22:35:00,1.5518,0.2872,229.933,6.749,8.308,8.23,27.443
2026-01-29 22:40:00,1.441,0.1731,233.011,6.184,7.313,5.073,24.012
2026-01-29 22:45:00,1.4535,0.2812,230.456,6.307,13.521,3.762,22.7
2026-01-29 22:50:00,1.5619,0.2638,231.567,6.745,10.459,6.063,22.542
2026-01-29 22:55:00,1.4787,0.2696,229.307,6.449,9.716,3.69,15.771
2026-01-29 23:00:00,0.9026,0.1405,231.13,3.905,3.948,5.936,17.616
2026-01-29 23:05:00,0.8377,0.1491,226.977,3.691,5.924,1.799,9.583
2026-01-29 23:10:00,0.7536,0.0766,228.751,3.294,5.576,3.476,7.14
2026-01-29 23:15:00,0.8619,0.1567,229.743,3.751,6.401,4.136,15.262
2026-01-29 23:20:00,0.842,0.0876,226.809,3.712,6.981,3.669,8.865
2026-01-29 23:25:00,0.8671,0.1639,227.924,3.804,4.511,4.316,11.257
2026-01-29 23:30:00,0.8255,0.1644,230.783,3.577,4.654,1.855,7.171
2026-01-29 23:35:00,0.7772,0.1006,230.325,3.374,6.914,3.452,7.808
2026-01-29 23:40:00,0.7237,0.0876,232.016,3.119,7.014,2.245,7.597
2026-01-29 23:45:00,0.7586,0.1339,228.499,3.32,3.762,4.83,6.837
2026-01-29 23:50:00,0.738,0.0925,230.144,3.207,5.218,4.042,12.208
2026-01-29 23:55:00,0.7598,0.1417,228.32,3.328,4.115,4.961,14.281
2026-01-30 00:00:00,0.3507,0.0387,231.765,1.513,1.584,0.65,4.559
2026-01-30 00:05:00,0.3765,0.0424,232.977,1.616,2.284,1.164,7.253
2026-01-30 00:10:00,0.3594,0.0711,231.208,1.554,1.799,0.95,3.954
2026-01-30 00:15:00,0.3331,0.0558,232.653,1.432,2.767,0.574,4.131
2026-01-30 00:20:00,0.3603,0.0665,230.081,1.566,2.623,1.037,3.681
2026-01-30 00:25:00,0.3682,0.0488,232.014,1.587,1.843,1.863,5.925
2026-01-30 00:30:00,0.3302,0.0554,230.189,1.435,1.394,0.932,4.485
2026-01-30 00:35:00,0.3316,0.0529,227.438,1.458,2.945,1.396,5.305
2026-01-30 00:40:00,0.3291,0.0528,230.617,1.427,1.709,2.009,5.875
2026-01-30 00:45:00,0.3141,0.0529,227.512,1.381,2.42,1.613,4.761
2026-01-30 00:50:00,0.3395,0.0535,235.848,1.439,2.082,1.236,5.492
2026-01-30 00:55:00,0.3318,0.0474,229.165,1.448,2.515,1.171,6.643
2026-01-30 01:00:00,0.3151,0.0402,231.613,1.361,1.893,1.243,3.804
2026-01-30 01:05:00,0.3009,0.0532,229.969,1.308,1.406,0.768,3.858
2026-01-30 01:10:00,0.3124,0.0383,226.916,1.377,1.708,1.511,5.405
2026-01-30 01:15:00,0.3326,0.0563,225.254,1.476,1.751,1.16,5.313
2026-01-30 01:20:00,0.3134,0.0386,231.873,1.351,2.088,1.858,3.311
2026-01-30 01:25:00,0.342,0.0556,233.873,1.462,2.738,1.864,4.458
2026-01-30 01:30:00,0.3025,0.0528,228.163,1.326,1.726,1.427,4.289
2026-01-30 01:35:00,0.3058,0.0373,225.858,1.354,1.296,1.067,4.152
2026-01-30 01:40:00,0.3118,0.0331,229.187,1.361,2.243,0.847,3.293
2026-01-30 01:45:00,0.2753,0.0311,227.657,1.209,2.12,1.527,5.475
2026-01-30 01:50:00,0.2717,0.0436,228.374,1.19,2.658,1.114,4.853
2026-01-30 01:55:00,0.2794,0.0517,231.526,1.207,2.125,0.78,4.009
2026-01-30 02:00:00,0.3055,0.0319,229.874,1.329,2.112,0.807,5.142
2026-01-30 02:05:00,0.285,0.0494,227.926,1.25,2.141,0.711,5.571
2026-01-30 02:10:00,0.3353,0.045,231.471,1.449,3.212,1.862,3.365
2026-01-30 02:15:00,0.2904,0.0429,231.667,1.253,2.613,0.816,3.329
2026-01-30 02:20:00,0.3,0.0579,229.157,1.309,1.815,1.29,4.535
2026-01-30 02:25:00,0.3156,0.042,230.345,1.37,1.752,1.239,5.783
2026-01-30 02:30:00,0.3161,0.0463,231.301,1.367,1.801,1.443,2.778
2026-01-30 02:35:00,0.3106,0.0315,231.065,1.344,2.208,1.88,6.408
2026-01-30 02:40:00,0.2941,0.0318,230.102,1.278,2.502,1.766,4.123
2026-01-30 02:45:00,0.2899,0.0365,233.581,1.241,2.059,1.137,3.718
2026-01-30 02:50:00,0.2856,0.0294,231.457,1.234,1.303,0.498,3.425
2026-01-30 02:55:00,0.2925,0.0477,228.873,1.278,2.453,1.111,3.075
2026-01-30 03:00:00,0.269,0.0384,228.888,1.175,2.386,1.264,4.904
2026-01-30 03:05:00,0.2706,0.0419,228.605,1.184,1.585,1.206,5.487
2026-01-30 03:10:00,0.2862,0.0336,231.58,1.236,2.301,1.409,3.865
2026-01-30 03:15:00,0.2853,0.037,228.443,1.249,1.898,0.695,5.773
2026-01-30 03:20:00,0.2797,0.0465,228.938,1.222,2.616,1.371,5.212
2026-01-30 03:25:00,0.292,0.0574,232.645,1.255,2.656,0.753,4.189
2026-01-30 03:30:00,0.2899,0.0304,230.479,1.258,2.096,1.571,4.858
2026-01-30 03:35:00,0.2723,0.0515,232.996,1.169,2.233,0.916,3.75
2026-01-30 03:40:00,0.2868,0.0452,231.995,1.236,2.673,1.496,4.393
2026-01-30 03:45:00,0.2504,0.0392,227.058,1.103,1.768,0.477,2.268
2026-01-30 03:50:00,0.2645,0.0397,229.745,1.151,1.585,0.98,4.506
2026-01-30 03:55:00,0.2614,0.028,232.475,1.124,2.238,1.357,2.351
2026-01-30 04:00:00,0.2556,0.0279,226.945,1.126,1.393,0.716,4.741
2026-01-30 04:05:00,0.2864,0.0459,231.049,1.24,1.843,1.616,5.34
2026-01-30 04:10:00,0.29,0.0389,229.902,1.261,2.672,1.398,3.276
2026-01-30 04:15:00,0.3154,0.0605,225.613,1.398,2.647,1.452,3.905
2026-01-30 04:20:00,0.3009,0.0423,230.299,1.307,1.963,1.034,4.318
2026-01-30 04:25:00,0.2729,0.0312,227.906,1.197,1.479,1.113,4.309
2026-01-30 04:30:00,0.3081,0.0528,227.081,1.357,1.924,1.434,3.674
2026-01-30 04:35:00,0.2932,0.0379,230.023,1.275,1.708,1.181,4.615
2026-01-30 04:40:00,0.2801,0.0427,225.173,1.244,1.455,1.445,3.377
2026-01-30 04:45:00,0.2676,0.0454,228.314,1.172,2.276,1.026,2.416
2026-01-30 04:50:00,0.2591,0.0492,236.378,1.096,1.461,0.694,2.168
2026-01-30 04:55:00,0.2712,0.0486,231.626,1.171,1.848,0.742,2.603
2026-01-30 05:00:00,0.3478,0.0583,227.796,1.527,2.232,0.59,6.343
2026-01-30 05:05:00,0.3682,0.0618,233.51,1.577,3.643,1.168,7.492
2026-01-30 05:10:00,0.3676,0.0715,227.52,1.616,2.37,1.989,5.026
2026-01-30 05:15:00,0.3347,0.0434,228.616,1.464,1.551,1.887,4.934
2026-01-30 05:20:00,0.3222,0.0323,227.128,1.419,1.511,0.863,3.276
2026-01-30 05:25:00,0.3388,0.0431,230.64,1.469,2.579,2.19,5.157
2026-01-30 05:30:00,0.3007,0.0366,233.422,1.288,2.304,1.257,3.05
2026-01-30 05:35:00,0.3285,0.0546,227.502,1.444,2.171,2.054,5.247
2026-01-30 05:40:00,0.3161,0.0516,224.849,1.406,2.113,1.644,6.322
2026-01-30 05:45:00,0.3093,0.0493,232.727,1.329,1.386,1.633,3.334
2026-01-30 05:50:00,0.2931,0.0298,233.885,1.253,2.104,0.613,5.243
2026-01-30 05:55:00,0.3316,0.0573,225.012,1.474,2.358,0.917,2.861
2026-01-30 06:00:00,0.6733,0.0891,231.15,2.913,3.393,1.152,8.771
2026-01-30 06:05:00,0.6643,0.1106,230.566,2.881,3.17,3.486,6.455
2026-01-30 06:10:00,0.6129,0.0954,228.031,2.688,2.996,2.077,7.808
2026-01-30 06:15:00,0.7184,0.0965,226.514,3.172,3.417,4.023,7.545
2026-01-30 06:20:00,0.7791,0.0884,232.479,3.351,6.017,2.619,10.128
2026-01-30 06:25:00,0.7642,0.0836,230.448,3.316,4.06,4.404,10.357
2026-01-30 06:30:00,0.676,0.1238,230.636,2.931,3.808,1.568,8.173
2026-01-30 06:35:00,0.6575,0.1261,228.446,2.878,3.405,1.666,10.876
2026-01-30 06:40:00,0.6835,0.1128,227.995,2.998,6.667,2.304,13.546
2026-01-30 06:45:00,0.631,0.0696,223.863,2.819,5.775,2.34,8.418
2026-01-30 06:50:00,0.6779,0.095,229.43,2.955,3.736,2.312,7.279
2026-01-30 06:55:00,0.704,0.1217,233.597,3.014,4.278,3.861,8.249
2026-01-30 07:00:00,1.2426,0.2212,227.774,5.456,6.699,2.673,23.62
2026-01-30 07:05:00,1.1883,0.1329,226.194,5.253,8.361,4.067,18.393
2026-01-30 07:10:00,1.1991,0.1199,231.089,5.189,5.133,7.018,16.812
2026-01-30 07:15:00,1.1643,0.1993,231.55,5.028,9.411,2.329,11.88
2026-01-30 07:20:00,1.1614,0.1576,228.535,5.082,8.383,7.408,16.207
2026-01-30 07:25:00,1.1808,0.1481,229.128,5.154,11.11,7.791,13.951
2026-01-30 07:30:00,1.1925,0.1208,230.66,5.17,6.112,2.516,23.996
2026-01-30 07:35:00,1.2,0.1848,229.611,5.226,10.629,3.748,23.261
2026-01-30 07:40:00,1.085,0.2009,232.5,4.667,9.534,3.829,10.18
2026-01-30 07:45:00,1.2081,0.2365,236.093,5.117,5.93,6.703,17.87
2026-01-30 07:50:00,1.1152,0.1746,225.727,4.94,7.239,5.181,12.43
2026-01-30 07:55:00,1.1464,0.1736,233.074,4.919,5.915,5.604,15.44
2026-01-30 08:00:00,1.3836,0.1501,230.263,6.009,7.821,7.546,26.695
2026-01-30 08:05:00,1.2884,0.1996,233.471,5.518,7.347,2.907,19.232
2026-01-30 08:10:00,1.5529,0.2143,231.811,6.699,11.509,9.058,19.428
2026-01-30 08:15:00,1.55,0.2491,230.153,6.734,10.178,8.052,16.944
2026-01-30 08:20:00,1.4663,0.2036,231.9,6.323,14.216,6.677,26.888
2026-01-30 08:25:00,1.4711,0.1825,229.015,6.424,7.214,8.996,23.744
2026-01-30 08:30:00,1.4746,0.1615,228.064,6.466,14.52,7.621,20.916
2026-01-30 08:35:00,1.2987,0.1708,232.027,5.597,7.159,3.474,14.353
2026-01-30 08:40:00,1.3511,0.1482,227.889,5.929,11.721,5.155,16.904
2026-01-30 08:45:00,1.4349,0.1689,231.606,6.196,8.816,5.936,29.174
2026-01-30 08:50:00,1.3008,0.2585,230.077,5.654,6.506,2.527,19.297
2026-01-30 08:55:00,1.4296,0.2065,224.176,6.377,13.111,9.207,19.074
2026-01-30 09:00:00,1.241,0.1901,228.564,5.429,7.407,2.866,18.43
2026-01-30 09:05:00,1.3896,0.2604,230.837,6.02,11.131,7.162,25.111
2026-01-30 09:10:00,1.375,0.2744,228.985,6.005,10.273,5.772,17.304
2026-01-30 09:15:00,1.2728,0.2015,223.633,5.692,8.806,2.285,13.45
2026-01-30 09:20:00,1.4578,0.2642,233.302,6.248,10.29,9.17,22.807
2026-01-30 09:25:00,1.3082,0.1736,230.423,5.677,11.039,7.752,21.78
2026-01-30 09:30:00,1.2776,0.1668,231.109,5.528,5.977,5.478,22.028
2026-01-30 09:35:00,1.318,0.1849,228.817,5.76,10.629,3.705,25.514
2026-01-30 09:40:00,1.3593,0.2273,231.329,5.876,12.767,3.092,17.634
2026-01-30 09:45:00,1.2135,0.2041,234.587,5.173,5.465,4.227,11.255
2026-01-30 09:50:00,1.2895,0.1696,228.162,5.652,6.431,3.796,26.194
2026-01-30 09:55:00,1.3331,0.1511,234.168,5.693,11.127,5.599,18.358
2026-01-30 10:00:00,1.2677,0.2069,230.996,5.488,8.516,8.239,20.441
2026-01-30 10:05:00,1.2608,0.1423,227.826,5.534,8.222,5.726,21.008
2026-01-30 10:10:00,1.2445,0.1964,235.531,5.284,6.18,7.612,18.873
2026-01-30 10:15:00,1.2217,0.2069,230.979,5.289,8.702,6.012,13.315
2026-01-30 10:20:00,1.2734,0.2165,231.691,5.496,6.246,5.148,22.631
2026-01-30 10:25:00,1.183,0.2074,229.327,5.159,8.218,7.027,21.744
2026-01-30 10:30:00,1.0465,0.196,228.009,4.59,9.022,4.211,15.955
2026-01-30 10:35:00,1.2273,0.1841,230.42,5.326,6.963,7.376,17.723
2026-01-30 10:40:00,1.2367,0.214,233.954,5.286,8.621,3.864,12.067
2026-01-30 10:45:00,1.0376,0.168,229.226,4.527,10.328,2.398,9.736
2026-01-30 10:50:00,1.1235,0.1333,229.933,4.886,9.182,6.677,14.132
2026-01-30 10:55:00,1.2385,0.127,233.641,5.301,11.239,5.702,15.133
2026-01-30 11:00:00,1.2932,0.1661,229.249,5.641,8.518,7.904,26.192
2026-01-30 11:05:00,1.1973,0.1728,231.276,5.177,10.352,7.61,21.705
2026-01-30 11:10:00,1.1691,0.1891,232.193,5.035,5.148,2.262,19.387
2026-01-30 11:15:00,1.2085,0.2236,229.508,5.265,5.902,5.041,17.89
2026-01-30 11:20:00,1.2968,0.1551,230.775,5.619,6.939,4.593,13.52
2026-01-30 11:25:00,1.1576,0.1303,231.653,4.997,7.538,5.552,23.805
2026-01-30 11:30:00,1.126,0.2211,228.998,4.917,10.247,6.345,14.662
2026-01-30 11:35:00,1.1217,0.1243,232.039,4.834,6.94,3.443,10.847
2026-01-30 11:40:00,1.0784,0.1594,228.633,4.717,8.611,4.799,15.643
2026-01-30 11:45:00,1.133,0.1796,228.312,4.963,9.409,5.903,21.82
2026-01-30 11:50:00,1.2244,0.1887,226.182,5.413,9.289,2.864,23.784
2026-01-30 11:55:00,1.1682,0.1269,228.741,5.107,7.302,6.702,9.896
2026-01-30 12:00:00,1.2637,0.1336,227.961,5.543,9.519,5.936,24.531
2026-01-30 12:05:00,1.2865,0.1422,228.998,5.618,7.929,8.252,15.086
2026-01-30 12:10:00,1.2208,0.1936,231.53,5.273,5.684,4.107,10.768
2026-01-30 12:15:00,1.39,0.2147,225.686,6.159,13.842,3.068,26.314
2026-01-30 12:20:00,1.3193,0.1628,225.063,5.862,6.476,5.54,25.24
2026-01-30 12:25:00,1.294,0.2119,228.127,5.672,5.938,2.712,20.427
2026-01-30 12:30:00,1.4846,0.2702,231.153,6.423,13.794,9.671,23.032
2026-01-30 12:35:00,1.2734,0.1326,230.722,5.519,7.548,2.369,23.555
2026-01-30 12:40:00,1.1896,0.1782,228.087,5.215,9.469,6.464,21.605
2026-01-30 12:45:00,1.203,0.2032,232.924,5.165,7.321,5.164,23.41
2026-01-30 12:50:00,1.3071,0.1637,228.354,5.724,8.431,4.588,19.924
2026-01-30 12:55:00,1.2621,0.165,231.156,5.46,7.188,2.519,25.783
2026-01-30 13:00:00,1.04,0.1678,229.093,4.54,6.414,4.968,21.616
2026-01-30 13:05:00,1.1956,0.2269,227.828,5.248,7.846,5.491,11.705
2026-01-30 13:10:00,1.1208,0.2029,228.487,4.905,9.38,3.442,21.242
